latitude,longitude,value
33.0164,130.3326,6
33.0093,130.3425,5
42.4597,142.0020,6
31.4807,131.5847,5
35.2141,140.1740,5
38.3648,139.2876,6.5
37.4243,141.3797,5
45.0635,141.5277,5
40.3079,142.1071,5
