latitude,longitude,value
27.0399,142.0680,5.5
32.4297,132.0434,5.5
37.4086,141.3637,5
37.4180,141.3738,6.5
39.5942,142.0029,5.5
36.5263,140.2085,5
36.4645,141.2422,5
37.3092,137.1658,6
37.3132,137.1932,5.5
32.3242,130.4116,5
44.5125,142.0681,5
44.5090,142.0674,5.5
31.1877,131.3134,5
37.2391,141.1830,5
36.1118,140.0160,5.5
