latitude,longitude,value
42.5254,145.0044,5.5
36.0231,139.5333,5
33.4435,130.1058,6
35.4361,140.3727,5.5
33.4069,130.1729,5.5
32.2973,130.3287,5
37.1376,138.3544,5
35.3490,140.0831,5.5
38.0897,142.1667,6
37.1790,138.4271,5.5
36.2290,141.0259,5
