latitude,longitude,value
41.1874,143.4055,5.4
10.4512,164.2502,5.4
42.1444,144.4447,5.6
16.3156,170.1152,5.9
42.3053,144.4807,5.3
42.3392,144.4019,6.0
42.1620,144.4814,6.0
42.1518,144.4563,6.0
41.3984,143.3675,5.6
13.4710,120.0552,5.7
42.0601,144.5467,5.4
41.5183,144.2639,6.5
43.4349,147.4989,6.4
41.4560,143.4927,5.9
41.4189,144.1897,5.6
35.3682,140.0299,5.2
25.5454,101.1692,5.6
 5.0054,102.2994,5.7
41.4248,144.1369,5.3
 0.3012,126.0462,6.1
 2.3000,140.3306,5.1
11.2946,141.3522,5.1
51.2382,176.4116,5.1
38.2256,100.5712,5.7
38.2250,100.5820,5.5
43.3624,147.4394,6.7
49.0360,124.4422,5.0
60.4044, 25.0990,5.5
37.4993,142.4176,6.3
38.3473,139.5605,5.3
37.4976,143.1709,5.5
41.4623,144.3566,5.0
37.4645,143.1628,5.8
44.4325,150.3131,5.5
37.4964,143.0675,5.9
44.4280,150.2812,5.7
37.2912,142.3031,5.2
 2.0006,127.0198,5.2
30.3696,179.0060,5.9
22.4011,143.4159,6.5
24.4289,121.5159,5.0
33.0989,137.0208,6.1
16.4422,172.1986,5.7
42.0844,144.2354,5.1
36.2595,141.0991,5.7
17.1536,172.1944,5.5
38.0028,142.5492,5.4
51.0876,178.3900,7.2
51.0630,178.0744,5.0
51.0270,178.5328,5.4
12.0150,125.2496,6.5
10.0144,111.0168,5.6
37.4724,143.2000,5.1
42.1902,143.0015,5.4
 4.1590,152.4260,5.6
 5.3486,150.5280,6.4
53.3642,163.1554,5.4
 3.0714,127.2340,5.2
42.5430, 80.3090,5.9
42.2362,144.4886,5.6
 5.5622,149.4470,5.0
55.3228,165.4680,6.5
51.0540,178.1566,5.2
55.4134,165.1320,5.0
51.2004,179.1632,5.8
22.4851,121.1680,6.6
27.5766, 71.1932,5.4
22.4135,121.2918,5.3
42.2909,143.0186,5.0
 1.0372,126.5946,5.4
22.3542,121.2784,5.0
42.2000,144.4154,5.9
35.4236,121.0612,6.4
27.4939,139.5844,5.4
26.2673,125.5134,5.1
26.3047,125.5107,5.3
 5.4806,102.0168,5.3
34.5724,178.1494,5.8
22.1512,169.2928,6.3
22.1830,169.3186,5.5
28.5970, 58.1866,6.8
42.1570,144.2588,5.4
22.0642,169.2100,5.9
22.0090,169.4596,7.1
21.4032,169.5010,6.7
21.5958,170.0666,5.2
42.2516,144.4535,6.0
43.0167,146.5780,5.8
47.1372,154.2966,6.3
