latitude,longitude,value
42.5871,144.1244,5.1
 7.0876,155.4044,5.2
51.2082,179.1992,6.3
27.4464, 64.4518,5.5
32.5118,178.2040,5.3
32.2004, 59.5742,5.4
20.4218,174.1068,5.5
 1.5544,127.5394,6.1
16.0108,173.0282,5.4
34.2649,131.3997,6.5
33.5628, 59.2850,5.8
19.2148,155.0408,5.0
42.3875,144.3909,5.1
58.0330, 11.1080,5.2
11.3282,164.4812,5.0
42.5382,131.4931,5.3
30.0348, 71.5232,6.5
30.0984, 71.5178,5.2
 6.0342,147.2682,5.0
 1.0420, 97.3570,5.7
51.2232,178.3492,5.4
10.3588, 63.2916,6.8
11.1536,118.0006,5.5
22.4398, 70.5364,5.3
43.0714,146.1728,5.9
24.5194,122.3277,5.3
29.1686, 71.4104,5.5
16.1998, 98.1296,6.3
22.5754,169.5172,5.4
52.3372,167.2904,5.9
30.1968, 71.5502,5.5
 6.1356,154.4092,5.2
 4.3714, 32.4128,5.1
30.3468, 72.0126,5.0
30.2772, 71.5436,5.5
30.3102, 71.5172,5.8
22.2142,142.4398,5.8
25.2100,109.3852,5.0
 6.3822,130.5502,5.3
15.0960,175.1638,6.0
 7.0210,155.1884,5.4
15.2862,179.0840,6.6
16.0078,124.1974,6.0
25.1145,125.4891,5.8
20.1932, 66.5904,5.0
 4.2238,105.4188,5.8
13.3552,167.2346,6.1
13.3810,167.1884,5.1
29.5586, 72.0036,5.0
 4.2148, 96.2964,6.0
41.4290, 80.0804,6.4
30.0462, 68.0024,5.4
21.3768,120.2400,5.0
 6.0090,148.3408,5.7
15.1410,175.3456,6.4
 3.3372,144.2172,6.8
14.4176,144.4956,5.2
35.1572,133.2260,5.6
44.1210,150.1832,5.9
30.0246, 67.4770,5.3
35.3348,140.0013,5.1
20.4380,174.2976,5.0
21.2094,174.2316,6.1
 8.0588,126.3852,5.7
 2.0654,126.3582,5.5
60.4332, 24.2874,5.1
28.4098,177.3744,7.0
11.0912,163.0504,5.3
 7.2160, 30.2220,6.2
13.4566, 66.1488,5.7
12.2976,166.2808,5.1
27.0552,176.4674,5.3
43.0288, 12.5274,5.6
43.0504, 12.4872,6.0
 3.0870,139.0492,5.3
29.3330,176.5436,5.4
10.4500,165.3108,5.1
 3.4656,119.4362,5.5
31.5920,142.2678,5.2
