latitude,longitude,value
23.0114,169.5166,5.5
10.4584, 91.3954,5.2
59.2040, 25.5418,5.3
30.1104,177.1056,6.2
39.3198, 73.4944,6.9
29.4842, 90.2100,6.2
79.4902,115.2688,5.5
21.0180,174.2520,5.6
43.2232, 46.1524,5.5
21.5178,173.4914,7.0
21.5832,173.4200,5.3
32.1651,140.2021,5.2
 2.3810,145.3444,6.3
17.1362,167.1530,5.3
 3.2964,145.5202,5.9
30.3834, 67.2106,6.6
30.3588, 67.2730,6.6
38.0277,141.4394,5.5
46.2402,153.2142,5.7
28.1718,138.5634,5.2
51.3312,174.2196,5.8
29.5544,176.5736,5.8
 1.0870, 97.1518,5.7
52.0210,170.3228,5.0
29.5130,177.2646,5.7
14.4974,168.0192,6.3
 6.4272,129.0444,5.9
37.3390, 95.4998,6.4
 1.1626,122.0546,7.0
79.3888,116.0336,5.2
18.5382,169.2880,5.3
43.0758,145.5030,5.5
30.1464,177.5256,5.3
18.0078,146.5808,5.3
22.5406,175.1206,5.4
17.4806,167.3528,5.3
 4.4416,101.4512,5.9
18.0144,146.5964,5.3
22.5646,175.1140,5.1
23.2119,121.3575,5.2
38.3160,143.1303,6.1
38.3260,143.0704,5.8
38.2881,143.2660,5.5
45.1445,149.3847,5.3
26.5940, 55.4800,5.2
23.5118,122.1048,5.2
53.0024,106.4944,5.9
31.1392,176.5544,6.7
 2.4884,139.1920,5.4
30.2652, 67.2424,5.7
 3.3894,100.4518,5.4
48.5886,123.2388,5.8
39.1003,144.1835,5.6
38.2226,143.2665,6.0
36.3185,142.4200,6.2
36.3364,142.3290,5.2
36.4032,142.1578,5.2
36.4175,142.1490,5.2
36.3603,142.2794,5.9
46.1718,152.5266,5.7
22.4764,120.3163,5.3
 6.2196,154.5658,5.6
36.2863,142.2955,5.0
17.1740,171.5454,5.6
42.1832,144.4347,5.2
18.2034,176.4674,5.2
44.0836,148.3936,5.2
 4.1782,101.1302,5.9
