latitude,longitude,value
 5.032 ,152.097,5.7
39.127 , 20.322,5.4
27.598 ,127.535,5.4
27.257 , 65.474,6.2
27.206 , 65.370,5.1
 1.073 ,126.464,5.8
36.577 , 49.248,7.7
14.365 ,167.569,5.4
14.317 ,167.541,5.6
 0.379 ,146.264,6.1
14.314 ,167.542,5.1
35.003 ,139.068,5.0
52.208 ,174.016,5.0
44.174 ,149.326,5.7
 6.086 ,149.582,5.1
36.026 ,140.070,5.0
45.125 ,150.373,6.6
 1.028 ,121.278,5.0
12.115 ,120.393,5.5
 5.535 ,154.252,5.1
41.096 ,142.113,5.0
30.265 ,177.472,5.1
59.199 ,136.398,5.2
39.358 ,143.401,5.0
 0.001 , 17.247,6.4
11.458 ,143.110,5.4
11.511 ,143.209,5.7
15.395 ,121.136,7.8
39.204 ,142.025,5.3
16.152 ,120.277,5.6
16.211 ,120.332,5.1
16.223 ,120.514,6.1
16.245 ,121.014,6.6
16.274 ,120.593,5.3
16.206 ,120.585,5.4
16.206 ,120.536,5.4
16.371 ,120.371,5.1
11.126 ,122.202,5.5
16.031 ,119.412,5.0
27.113 , 65.294,5.8
15.191 ,167.238,6.8
37.070 ,142.114,5.7
42.212 ,126.430,5.4
 6.329 ,105.192,5.4
47.569 , 84.575,6.1
29.276 ,138.001,6.0
36.243 ,141.064,5.8
35.126 ,139.055,5.3
20.100 ,168.166,5.6
 0.189 ,126.098,5.9
40.193 ,176.386,5.1
43.409 ,143.246,5.6
11.110 ,162.011,6.8
11.096 ,162.038,5.1
 7.280 , 93.587,5.9
45.490 ,142.285,5.7
35.209 ,140.236,5.3
35.217 ,140.241,5.0
 0.296 ,126.010,6.1
39.426 ,143.411,5.1
39.490 ,143.446,5.1
 3.058 ,148.026,5.4
 3.085 ,148.079,5.8
 7.205 ,155.548,5.0
27.288 , 66.059,5.0
27.596 ,139.370,5.5
 5.098 ,151.476,5.9
 1.072 ,123.001,5.1
60.285 , 65.052,5.3
33.352 ,141.052,5.4
51.263 ,164.058,5.0
60.419 , 22.498,5.5
 5.566 ,103.473,5.5
51.259 ,177.587,5.4
12.532 ,165.486,5.2
15.023 ,173.392,5.8
39.349 ,143.066,5.2
17.478 ,167.364,6.2
33.064 ,138.378,5.9
33.086 ,138.353,5.3
34.597 ,134.171,5.4
13.002 ,145.260,5.3
13.036 ,145.178,5.2
17.294 ,167.419,5.4
17.316 ,167.400,5.6
23.575 ,174.462,5.5
 2.346 , 67.524,5.1
36.293 ,140.366,5.2
 3.281 ,100.555,5.1
27.291 ,140.430,5.5
15.422 ,147.581,5.5
 2.119 , 92.170,6.5
25.353 ,176.178,5.5
37.041 ,103.446,5.8
 3.318 ,139.164,5.5
21.097 ,174.302,5.4
41.134 ,142.111,5.7
39.020 , 71.262,5.0
12.589 ,145.110,5.1
33.576 ,137.557,5.3
28.140 , 55.273,6.8
53.281 ,169.557,7.0
 8.399 ,108.517,5.0
42.565 , 78.050,6.3
46.056 ,138.573,6.1
27.256 , 66.059,5.1
 3.568 , 97.334,6.8
41.265 ,142.585,5.1
51.358 ,171.139,5.9
 5.363 ,151.055,6.0
 4.565 ,145.478,5.5
35.164 ,133.216,5.1
43.519 , 16.376,5.6
 1.026 ,123.567,5.2
40.133 ,143.388,5.6
37.126 ,138.334,5.3
37.129 ,138.335,5.1
54.514 ,162.115,5.0
42.567 ,145.264,5.4
 5.574 ,142.174,5.8
15.110 ,173.241,6.1
24.019 ,121.401,6.2
 1.070 ,123.586,5.7
23.446 ,121.413,6.3
23.453 ,121.404,5.7
23.451 ,121.509,5.0
41.190 , 43.445,5.0
23.452 ,121.342,5.3
52.361 ,160.497,5.6
23.385 ,121.376,5.2
37.335 , 70.179,5.0
20.215 ,174.124,6.3
40.590 , 22.203,5.9
 0.418 ,127.238,5.0
 5.218 ,151.295,5.6
39.357 ,143.432,5.2
23.466 ,121.351,5.7
14.569 , 66.453,5.7
44.244 ,148.593,5.4
 8.137 , 94.013,5.9
 5.054 ,150.590,7.0
