latitude,longitude,value
36.2559,141.5332,5.3
38.4705,142.4456,5.5
35.5388,140.5645,5.1
35.5292,141.5009,5.5
39.2822,142.4173,5.7
36.3181,142.3723,5.5
37.3988,142.3571,5.3
39.3503,142.5591,5.5
39.0178,142.3173,5.4
37.3630,142.0323,5.9
39.1197,142.2807,5.4
37.5734,142.1915,5.7
38.0072,141.5690,5.8
36.4150,142.1513,5.1
36.5179,141.5029,5.7
37.5901,142.4559,5.8
35.4969,141.5834,6.2
36.5438,142.5581,5.2
36.2964,141.5478,5.5
36.3931,142.2816,5.0
36.5942,143.1551,5.1
39.3787,143.3353,5.5
37.0025,143.1269,5.1
37.0109,142.2995,5.5
38.0140,142.4225,5.3
38.2016,144.1123,5.3
39.3848,143.2715,5.7
37.4085,143.4400,5.1
39.0241,142.4037,5.2
38.4886,142.0726,5.5
37.2376,142.2604,5.8
39.1149,142.5632,5.3
38.1999,142.5233,5.5
37.3551,142.5300,5.5
35.3362,141.0474,5.2
35.1549,141.1814,5.0
35.1487,141.1387,5.5
36.5841,141.5433,5.3
36.0129,142.0282,5.1
36.2750,141.0752,5.8
39.3256,143.4838,5.4
36.2120,141.3910,5.4
39.1719,144.2636,5.4
36.4080,141.4520,5.3
37.4828,142.3526,6.0
37.2813,141.2093,5.4
36.4363,142.1878,5.3
39.1091,142.2805,5.1
37.5583,143.0131,5.9
36.5730,141.0720,5.1
39.1354,143.4235,5.5
39.5208,143.3970,5.0
36.4322,141.1992,5.1
37.0980,142.2640,5.7
36.3383,141.5075,5.4
38.3884,141.5282,5.3
38.3789,141.5268,5.0
37.4285,143.5946,5.0
40.2343,143.2772,5.3
37.2829,143.2357,5.0
37.2338,142.1999,5.8
35.3994,142.1230,5.1
40.2107,143.3340,5.4
37.3595,142.1791,6.7
35.1857,138.4287,6.0
37.3744,142.0007,5.6
40.2227,143.2847,6.0
38.0622,142.0939,5.4
37.4559,143.2737,5.0
35.1708,141.1344,5.6
37.2574,144.0294,5.2
35.5022,140.5439,5.8
37.3207,141.3486,5.3
39.5189,142.1778,5.7
39.5221,143.3594,5.0
35.5500,140.2640,5.2
38.3226,141.4812,5.1
37.0698,142.1877,5.3
37.2193,143.3710,5.1
39.0936,142.4378,5.3
40.0758,142.2469,6.0
37.5757,143.3609,5.2
37.4474,143.3040,5.5
37.1576,142.0565,5.6
36.4085,141.5108,5.3
40.0928,142.2975,5.0
35.3781,140.5871,5.5
36.4426,141.1856,5.8
37.0851,142.3139,5.4
35.5914,141.4984,5.1
37.1122,141.5194,5.0
37.4813,143.2683,5.4
35.4930,141.0672,5.3
35.1032,142.0367,5.1
39.1105,142.2661,5.0
36.3094,142.4399,5.0
37.3589,141.3510,5.2
39.1112,142.2526,5.6
37.4364,141.5470,5.3
36.4424,140.3627,5.1
39.3957,143.2089,5.8
39.3686,143.1915,5.4
36.4702,140.3429,5.8
39.1137,142.3815,5.0
36.5635,141.1064,5.4
37.3978,141.3897,5.5
39.5441,143.3551,5.0
22.2356,121.1712,5.5
39.2066,142.0290,5.8
35.2572,141.1611,5.1
37.1193,143.4337,5.2
36.0517,141.5616,5.0
35.1583,141.1424,5.6
35.4817,141.4899,5.0
37.0516,144.1488,6.5
37.1895,141.5462,6.1
39.5516,143.3966,6.3
39.4574,143.2356,5.4
36.5062,143.1420,5.6
36.1388,141.3763,5.6
35.5163,141.4688,5.8
35.5251,141.4581,5.6
39.1336,142.2399,5.1
35.4866,141.5020,5.2
37.0509,140.4727,5.7
37.0212,140.4616,5.6
37.0589,140.4775,5.5
37.0380,140.4624,5.4
39.1504,142.2421,5.0
39.3694,143.3788,5.1
35.5751,141.1545,5.1
38.3614,142.5550,5.1
39.0460,142.2146,5.9
20.4122, 99.4932,7.1
38.0965,143.3301,5.3
37.5326,143.4219,5.3
38.4375,142.0643,6.2
38.3401,141.5349,5.2
15.5106,179.2436,5.9
38.5845,142.2426,5.3
38.2302,142.2078,6.2
36.2174,141.5189,5.2
38.5034,142.5824,5.2
23.1249,124.3801,5.2
37.2452,142.2818,6.2
39.3924,143.4693,5.5
36.0744,142.2828,5.8
35.2665,141.1366,5.1
38.3908,142.0932,5.1
36.3899,140.5594,5.1
38.5234,142.0506,6.0
37.4333,142.2495,5.0
39.2018,142.0997,5.9
36.1437,141.3917,5.3
40.1813,143.2225,5.5
38.4637,142.0579,5.1
36.4929,142.1486,5.0
37.3753,141.3902,5.2
 9.5088,107.4158,6.3
37.4872,142.3458,5.1
37.0449,142.0098,5.0
29.4188, 80.4524,5.1
 3.0174,126.5640,5.6
38.2402,142.1865,5.0
37.3806,141.3433,5.1
38.1225,141.5521,7.1
39.0621,143.0135,5.1
43.3230,147.3207,5.2
36.4677,142.1502,5.0
38.1484,141.4887,5.3
30.0096,131.5033,6.0
36.4449,141.0928,5.1
36.5674,140.4036,6.7
37.0376,140.3739,5.1
36.5932,140.4385,5.4
36.5795,140.3809,5.4
37.4014,144.2449,5.5
36.4912,138.3634,5.4
35.2890,140.5208,6.2
37.0315,140.3861,5.9
39.2062,142.0388,5.6
35.2920,140.5274,5.1
36.5491,140.4241,5.4
39.3889,143.4853,6.1
39.3880,143.2798,5.4
36.5903,140.4638,5.1
35.3103,142.2791,5.8
39.1008,142.2536,5.0
37.1735,142.3046,5.0
25.1252,124.0141,5.8
36.2045,139.5673,5.8
27.5505,139.3560,5.2
36.5615,143.4570,5.5
40.1979,143.4077,5.6
40.1860,143.3905,5.7
38.1926,142.1391,5.0
35.4051,140.4113,6.2
37.3069,141.2712,5.6
37.1017,141.1169,5.1
22.4830,174.3552,5.2
39.0795,143.0008,6.0
35.1353,141.1466,5.0
36.1044,141.0157,5.0
 8.4860,125.3954,5.0
36.4716,142.3836,5.0
37.2480,141.4689,5.6
21.0851,121.5417,5.4
38.5032,142.0685,5.1
36.4557,141.1685,5.0
40.0340,142.4334,5.0
37.0276,143.2070,5.5
 4.5358,101.5088,5.3
55.0564,160.3228,5.3
38.1273,144.0714,6.1
35.4149,142.2087,5.2
26.0497,128.4035,5.2
40.1469,142.3006,5.7
46.4037,144.4479,5.1
 5.2058,126.2490,5.5
37.4776,143.3707,5.6
37.1876,143.3505,5.1
37.5083,143.3588,5.2
20.1464,168.1356,6.8
36.1358,141.5176,5.2
20.1632,168.2382,5.8
43.3131,131.2988,5.5
37.5134,143.3514,5.2
36.0514,142.2643,5.3
12.2202,143.5820,5.2
37.1966,141.3770,6.0
42.5129,146.1872,5.0
37.3934,141.3498,5.0
37.1724,142.3333,5.0
 6.0624,154.2484,6.2
 9.1218,112.3510,5.2
55.3126,163.5076,5.1
37.1033,142.5088,5.2
39.0894, 29.0618,5.8
35.4809,141.1055,5.8
37.2710,141.2908,5.0
46.2503,152.4502,5.0
 7.1152,146.5454,5.5
30.4932,178.1020,5.4
35.4377,140.3866,5.5
37.3504,143.2746,5.6
39.4700,143.2925,5.7
36.2399,141.0734,5.0
48.4152,148.2413,5.2
 5.4278,103.2892,5.5
 7.4290,101.4542,5.4
40.1559,143.2297,5.1
39.2052,142.0373,5.4
39.4659,143.4242,5.2
21.5659,121.1266,5.3
37.1815,143.4999,6.1
 9.3810, 92.2754,5.0
36.5942,141.1267,5.4
55.5058,146.3720,6.4
15.0690,177.5316,5.8
48.1412,155.1665,5.3
39.0241,142.2656,5.0
37.1358,142.1663,5.0
36.2983,140.5825,5.4
30.2520,178.0330,5.1
13.2484, 41.4410,5.1
13.3180, 41.3846,5.1
43.3384,172.4458,6.0
39.5684,143.1365,5.1
43.0709,145.2169,5.0
37.4870,143.3496,5.8
39.2941,142.3170,5.2
26.5477,143.5622,5.5
28.1211,140.0281,5.0
 5.5568,151.0240,6.5
37.3706,141.4928,5.8
11.2874,165.3306,5.8
35.4557,141.2844,5.2
40.0382,142.5487,5.6
39.5687,142.3545,6.7
38.2801,141.3647,5.3
41.5798,142.4320,5.4
 2.2304,136.3786,6.4
52.0018,171.4572,5.3
52.0522,171.4212,5.4
36.1131,137.5728,5.0
13.0702,146.3366,5.2
45.1668,149.4306,5.1
33.5943,135.1405,5.0
36.2248,141.4725,5.6
29.3234,176.2040,7.8
29.0918,176.5652,5.7
37.0582,141.0777,5.5
29.1830,176.5622,5.0
 4.0822,129.2376,5.1
21.1236,174.3228,5.6
21.0960,174.3828,5.3
29.2340,177.0720,5.7
29.2616,177.0042,5.8
38.0191,143.3040,7.0
39.2050,142.0363,5.2
29.1620,177.0444,5.2
29.2922,176.3474,6.0
 9.3054,122.1050,6.1
45.3997,151.1306,5.3
24.5979,123.4771,5.2
36.5374,141.3115,5.0
36.0982,140.0500,5.5
27.0560,140.1890,5.4
22.2604,175.0000,5.6
54.4722,161.1740,5.9
37.1953,141.4546,5.0
27.1393,128.1890,5.3
10.2040,162.0060,5.6
39.3628,143.4835,5.0
38.5242,142.0547,6.3
38.5065,142.0709,5.1
37.4252,141.3760,6.3
38.3383,142.0466,5.0
35.1469,141.1392,5.5
14.5682,120.0258,5.4
52.5940,159.4764,5.1
25.0606,109.3150,5.8
10.4806, 43.2358,5.6
40.1772,143.3149,5.6
36.4127,142.0803,5.4
36.5419,141.1328,6.4
17.0096,171.3474,5.7
41.4257,143.0079,5.5
39.4896,142.1521,5.7
34.4242,138.3293,5.9
51.4752,171.1602,5.1
 2.5022,101.0540,5.5
48.4998,154.4614,5.8
29.5934,176.4368,5.8
38.2695,142.1383,5.2
36.5813,141.0966,5.8
34.2452,138.0496,5.0
23.1153,143.4813,6.4
28.4910,143.1151,5.1
 2.1986,128.0012,5.7
40.0746,142.2678,5.3
36.4612,143.4582,6.2
37.3894,141.4780,6.3
46.2416,153.4455,5.3
22.3024,174.5664,5.5
18.2190,168.0858,7.1
18.1866,168.1308,7.1
 5.3420,151.0144,5.5
17.2568,167.1608,5.2
29.0156,176.4056,5.6
36.0643,141.5904,5.8
 6.1692,104.0324,6.0
 5.5442,153.1668,5.1
12.2142,166.3942,5.6
43.4350,147.5098,5.1
19.1080,168.4230,5.4
15.1770,173.3726,6.2
36.3976,141.4138,5.2
42.1564,142.3535,5.0
37.1639,141.5546,5.1
46.4451,153.0226,5.4
49.3210,126.5358,6.4
53.0642,172.5904,5.7
36.1532,141.2900,6.2
40.1555,143.0517,6.6
40.1451,143.0981,5.4
40.1593,143.2880,5.6
40.1484,143.1277,5.9
40.0832,143.2321,5.7
40.1654,143.2369,5.7
40.1498,143.0018,5.8
40.1769,143.1255,6.2
48.3767,155.4256,5.2
40.1699,143.1968,5.1
39.5577,143.1341,5.6
41.5615,142.2648,5.1
37.4604,141.3650,5.3
52.0222,171.5892,5.1
36.4423,140.3463,5.1
39.4710, 38.5052,5.4
39.2038,142.0389,5.1
37.0795,140.5217,5.1
48.5868,164.3252,5.1
26.4721,140.5225,5.6
36.3197,137.3901,5.2
36.3293,137.3884,5.2
 9.4200,138.1470,5.5
24.1068, 64.1314,5.7
41.3391,142.0349,5.3
37.3046,141.2918,5.6
 2.1482,138.5028,5.6
 6.3420,147.5286,6.5
54.0480,123.4332,5.9
46.3651,153.3136,5.3
22.5253,124.5327,5.2
43.4761,142.3915,6.1
28.5958,176.1428,7.5
38.4332, 43.3078,7.3
38.3804, 43.0462,5.6
52.0954,171.4956,5.3
38.4866, 43.3738,5.2
36.5774,141.0883,5.0
14.2628, 75.5796,6.9
25.1304,122.5956,5.7
 3.1494,101.2070,5.1
25.4446, 70.5754,5.4
43.3888, 82.2622,5.4
18.1452,168.1824,5.5
23.2808, 70.1194,5.2
54.0720,162.3294,5.0
27.1785,125.4434,6.9
38.2574, 43.1374,5.6
10.3252,146.0570,5.4
 5.1680,140.1866,5.4
34.0954,141.3570,5.3
35.4916,141.5398,5.1
46.2510,151.5621,5.2
36.4264,140.3529,5.0
34.5230,132.5362,5.0
34.1710, 25.0498,5.1
37.1981,141.3676,6.1
41.4502,142.5324,6.2
 5.2880,153.4398,6.0
15.2730,118.5994,5.5
 7.4812, 93.5148,5.2
 0.3756,121.5844,5.0
35.2114,140.1934,5.1
36.1477,141.5831,5.1
 4.4554,133.3822,5.6
 1.2634,126.3084,5.7
46.4561,144.5342,5.7
28.0784,129.3261,5.4
35.2133,137.1466,5.1
31.4473,141.5999,5.3
31.4864,142.0254,5.7
40.0330,142.4192,5.1
23.1711,144.2347,5.7
31.1605,140.5250,5.3
51.5052, 95.5466,6.7
30.5537,138.4095,5.1
