latitude,longitude,value
25.4398,125.1547,5.0
25.4359,125.1331,5.2
27.2635,128.3627,5.6
21.3142,122.3466,5.6
13.5028,166.5058,5.6
45.1458, 72.3888,6.3
25.4177,125.0789,5.1
 7.4752,155.3996,5.2
 7.2400,126.2640,5.3
33.5336,133.3508,5.6
42.2243,143.3636,5.5
 5.2154, 94.3810,5.8
 6.5790,155.5628,5.5
60.4734, 20.1248,5.6
 8.1848,157.1038,5.0
34.1488, 81.5802,6.0
29.5838,130.2739,5.2
31.2130, 97.4722,5.1
 5.2778,146.0648,5.3
 1.1530, 97.1488,5.3
32.1357,141.0442,5.3
26.5729,140.5845,5.2
20.3024,100.4476,6.4
 6.5754,155.5190,5.4
30.3948,178.1212,5.6
41.3377,142.0317,5.3
 7.1896,151.5436,5.2
37.5348,135.4050,5.4
 9.3318,118.4782,5.1
27.1857,141.4976,5.2
20.0414,174.3114,5.1
 1.0390,127.2058,5.8
 8.1830, 93.5184,5.0
23.0168,101.0312,6.3
14.5028,166.4710,5.5
60.1092, 26.4368,5.4
 3.1896,146.4566,6.2
37.1465,136.3928,5.2
44.4654,150.3731,5.7
10.2298,125.1848,5.1
 5.3894,151.3378,5.6
 7.1584,155.3036,5.5
 3.0498,138.4404,5.5
 3.3396,150.5718,6.2
34.2622, 50.4998,5.1
21.1471,121.3510,5.2
21.2838, 99.4674,5.4
55.3870,  2.3756,6.1
10.2952,108.0894,5.6
 7.5814,154.3780,6.7
43.3261,144.5451,5.9
55.2844,110.1800,5.0
16.2508,172.3864,5.1
47.0427,155.0648,5.7
51.5028,176.1680,5.6
15.2298,168.3582,5.8
52.2874,168.0282,5.9
46.3503,152.5185,6.0
37.3341,138.3657,6.1
37.3024,138.3867,5.7
36.5196,135.0627,6.3
30.4437,138.5387,5.2
42.5478, 82.2268,5.3
 2.4782,141.3960,5.5
 2.4698,141.4344,5.3
23.4534,121.4362,5.8
 7.0942, 92.3108,6.1
 2.5232,127.2784,6.8
21.2754,170.5634,6.0
53.3846,169.4212,5.5
28.1445,139.1787,5.0
27.2339,126.4277,5.4
33.5945,136.4606,5.3
47.1334,141.4343,6.2
51.1842,179.5826,6.6
46.4892,141.3903,5.4
46.5846,141.4136,6.1
46.5481,141.4270,5.3
46.5352,141.4284,5.6
46.5562,141.4235,6.0
12.3066, 47.2772,5.3
19.0918,168.4296,5.5
27.2086,126.4008,5.5
32.2850, 71.3600,5.2
27.1866,128.2666,5.2
46.3522,153.3840,5.5
11.2268,166.1638,5.7
47.0888,141.4797,5.9
14.0522,146.3204,5.1
35.2662,140.3183,5.0
50.1932,177.3288,6.2
13.2316, 76.3618,7.9
14.1692, 76.0762,6.1
 9.4980,159.2802,6.7
 5.1566,129.2592,6.1
13.3630, 76.3600,5.6
13.4830, 76.1746,5.7
22.0282,174.3732,5.5
13.3762, 76.3696,5.4
31.4074,178.0102,5.0
13.3780, 76.2988,5.2
 6.0804,127.2286,6.2
 5.2352,140.5256,5.5
41.5843,140.4807,5.2
43.3350,147.1263,6.1
17.1836,172.1530,5.5
21.4387,121.3894,5.5
11.3660,165.4572,7.3
45.0113,150.0747,6.1
24.2477,122.1647,6.2
30.3672, 69.4752,5.1
 4.2628,101.2202,8.5
 3.0870,101.2376,5.6
 2.3750,100.5046,8.1
 2.0780, 99.3762,7.2
 3.4806,126.2010,6.2
 4.1782,101.1632,5.1
 3.0948,101.3198,5.7
 2.1404, 99.5682,5.5
 3.4698,101.4998,5.0
15.2784,176.1104,5.6
 4.0450,101.1014,6.3
20.1464,169.0258,5.2
15.2526,179.5328,5.2
 3.1554,101.2088,5.2
 1.5994,100.0846,6.8
24.5030,125.2400,5.1
 2.0810, 99.5610,5.4
 3.0954,100.2268,5.6
11.4644,166.1092,5.3
 4.2310,101.2790,5.2
 4.5940,153.3000,6.6
 1.4722, 99.2928,6.1
21.0618,169.1698,6.3
21.1242,169.2328,5.5
21.1230,169.2166,6.4
21.0798,169.2238,6.6
21.5916,143.0585,7.4
 5.5862,127.2844,5.2
21.0948,169.1458,5.4
10.2724,145.4308,7.1
10.3096,145.3510,5.1
23.2102,143.1418,5.7
 3.0948,148.1338,5.5
 4.1422,101.1326,5.9
54.3066,161.4248,6.2
28.0063,139.5668,5.2
 2.3258, 92.5418,6.1
 8.1710,116.4866,5.2
18.4368,147.0840,5.9
43.2117,146.4359,6.3
 4.4848,152.5352,5.7
 1.4410, 99.2880,5.9
49.0312,164.1860,5.1
 3.5400,100.5868,5.3
 3.1494,100.3180,5.5
21.1380,169.1170,5.9
44.4710,167.3498,6.8
44.4758,167.2748,6.0
26.4245,128.4400,5.3
23.3564,121.4242,5.1
 3.3546,100.4818,5.4
 3.3552,100.5154,5.4
 2.5184,141.1890,5.4
 1.5976, 99.5376,5.8
 3.5376,101.0102,6.9
 3.3246,100.4764,5.3
46.0697,154.1268,6.5
 3.1626,143.4578,5.3
19.1348,145.2923,7.2
15.2256,173.0990,5.5
15.3558,173.0396,5.6
22.0900, 92.2328,5.1
 3.1590,100.3258,5.7
29.2293,130.3538,5.1
10.2688,145.4464,5.5
22.1482, 69.5340,7.4
11.3228,166.1584,5.5
22.5550, 70.1422,6.6
23.0030,174.5976,5.5
23.0354, 70.3588,5.6
23.0624, 70.3300,5.2
21.5808,173.2916,5.7
22.4746, 70.4614,5.4
32.4646,140.5320,5.5
22.5508, 70.2886,5.7
17.4944,173.1350,5.5
51.1032,179.4776,5.4
 4.4458, 95.0360,5.6
16.0696,172.3726,5.5
 2.4848,101.0972,5.6
 8.1662,118.2034,6.3
 2.1428,100.2478,5.7
 8.1350,118.2718,6.2
37.1824,141.4541,5.7
16.0492,119.5118,5.6
10.5700,162.0894,6.7
 1.5886, 97.5298,5.6
27.5373,140.2295,5.7
30.3281,138.3664,5.5
 6.2244,148.2778,5.8
25.5080,124.1151,5.3
12.1578,125.2316,5.6
30.0351,141.3738,6.6
12.1662,125.2520,5.2
62.0378, 65.5010,5.4
52.0612,131.3324,5.4
23.0846, 70.2832,5.6
23.1194, 70.3306,5.9
15.1272,172.2202,6.0
 6.3678,131.0564,5.8
32.4164, 71.4104,5.7
22.5724, 70.1092,6.4
51.2178,179.3132,7.1
 6.5712,155.4668,5.9
51.0696,179.2124,5.4
39.0066,178.1746,6.5
39.2502, 33.1272,5.6
26.5266,126.5095,5.3
 2.2532,139.0336,6.1
 2.0528, 96.4776,5.9
38.2900,142.0922,5.5
52.3468,168.1218,6.2
52.1602,168.2298,5.4
19.2322,173.5946,5.2
52.1260,168.0894,5.6
27.3128,140.5482,5.1
