latitude,longitude,value
17.5730,178.3276,5.6
 0.4008,135.4884,5.4
 1.2220,122.3384,5.4
38.3884,142.1883,5.4
10.4782, 42.1524,6.9
27.3258,128.2725,5.6
 9.1854,157.1020,6.0
 9.1620,157.1188,6.0
 9.1920,157.1434,6.2
18.2802,146.5238,5.6
 4.3222,101.5604,5.1
21.3054,169.1050,5.1
41.1974, 80.3996,5.9
51.2946,178.0768,6.3
17.2664,145.2748,5.9
13.2886,167.0780,5.9
51.3384,177.3792,7.6
51.1266,176.3174,5.3
51.1440,177.2886,5.4
51.1278,176.2904,5.6
51.2868,176.5082,7.1
51.3462,177.0246,5.6
51.1656,176.1536,5.6
51.1572,176.2760,5.1
12.3684,125.0924,7.0
51.2520,178.1284,5.3
51.1512,176.0600,5.0
12.4866,125.0330,5.8
16.0438,178.0708,5.4
43.1439,147.3898,5.5
51.3408,159.0714,6.6
53.4644,  8.4800,5.8
51.2388,159.1434,6.0
75.4920,134.3714,5.5
51.3438,159.3264,5.0
43.0731,147.0879,5.4
51.3516,159.3054,6.1
51.3264,159.3504,5.3
51.3258,159.4482,5.0
51.3228,159.2352,5.1
40.0305,142.5040,5.5
27.4045,140.1046,5.8
27.4232,140.0179,5.2
21.4272,175.1278,5.1
21.5298,175.1080,5.1
 2.4806,139.1608,5.7
14.3342,166.1482,5.1
51.4356,159.4872,5.9
12.2874,125.3246,5.3
30.0882, 88.1134,5.4
23.2256, 70.2430,5.4
40.4012,142.3762,5.7
 8.2934,141.3384,5.4
10.0672,160.5388,5.2
 2.5838,128.2124,5.2
15.3084,147.3942,5.1
58.3780,157.4512,5.6
52.1008,171.0876,5.4
17.3600,100.5790,6.5
56.0504,164.5988,6.4
 1.0096,120.1524,6.4
51.2964,159.2652,5.2
36.0882, 27.0618,6.2
10.3174,165.1890,5.1
 1.0000,120.2700,6.9
26.4518,177.1194,6.4
26.4614,177.1500,6.2
35.5988, 68.4560,5.5
41.4704,125.5466,5.4
51.5232,160.0060,5.0
40.0486, 20.3930,5.2
28.3930,177.2790,5.5
 1.1020,120.3354,5.0
 1.0036,120.1176,5.5
24.4406,122.2352,5.4
14.3054,119.5724,5.7
 3.4920,151.1830,5.2
30.1044, 88.1068,5.1
27.3600, 65.3282,5.4
10.4614,161.2670,7.1
26.5538,177.1026,5.7
15.1602,173.0756,6.7
 1.5976, 81.0006,5.9
11.5862,125.4062,5.5
 2.0102, 99.4050,5.5
24.0713,122.3234,6.2
 4.5628,152.0786,6.0
38.5449,140.3801,5.7
38.5386,140.3906,5.4
 1.5736, 99.3732,5.5
38.5197,140.4032,5.4
13.2376,166.4152,5.8
 0.1596,125.0564,5.5
38.4789,140.3505,5.1
 0.1434,125.0102,5.3
 4.5820,127.2382,5.0
15.4212, 13.1200,5.5
40.4524, 35.2040,5.6
40.4806, 35.2220,5.5
13.1812,166.5028,6.0
14.4242,176.1716,5.4
 0.4176, 30.0126,5.2
51.2706,178.2202,5.6
41.3138, 80.2496,5.9
77.5160,  7.3384,5.0
 9.2802,155.2502,5.0
 4.0528,104.2220,5.6
13.3084, 91.1686,5.4
36.5298, 78.2916,5.8
10.3864,161.2070,5.3
59.5964,149.5652,6.1
 9.2274, 84.1878,5.5
 2.4854,137.0714,5.0
12.1920,143.4854,5.7
 7.1032,155.4014,5.1
40.1016,142.4023,5.1
29.5808,130.2353,5.2
29.1942,141.5973,5.4
31.2495,139.5641,5.1
 0.2160,120.2718,5.0
42.4818, 17.5616,6.0
21.5960,121.3899,6.0
21.5757,121.4434,5.5
21.4296,121.3695,5.5
 7.1626,155.4944,5.8
 7.1860,155.5322,6.1
 7.1584,155.5598,5.0
 7.2166,155.4968,5.2
20.3120,174.2160,5.0
 7.1068,155.4056,5.6
 2.5142,127.1524,5.1
31.5400, 71.3360,5.5
30.2936,130.5760,5.6
 1.0168,120.0588,5.2
35.3833,141.1301,6.4
10.5268,165.5946,6.0
 6.2928,154.4794,5.8
 3.2520,146.2106,5.8
59.2034, 27.1392,5.1
42.5196, 17.4920,5.1
43.2558,147.0836,5.9
43.0162,146.4894,5.5
32.3332,141.4703,5.3
19.4524,168.4128,5.4
 9.3318,126.1536,5.3
32.3947,141.4046,5.1
 9.3582,126.1758,6.2
 9.2778,126.1704,6.4
 9.2676,126.3264,6.0
 9.2664,126.2754,5.3
 9.3420,126.3858,5.6
 9.3312,126.3174,5.7
 9.3120,126.4008,5.2
 6.0930,146.1044,5.8
 9.2160,126.3558,5.2
34.0573,140.4528,5.2
 9.2856,126.4986,5.0
27.1332,100.2238,5.2
 9.4164,126.2436,5.7
 9.1770,108.4350,5.7
 9.3456,126.3414,5.3
11.4092, 86.2820,5.0
 0.0900,125.1608,5.4
44.3926,151.1405,6.0
45.0799,152.4714,5.6
43.4675,148.1848,5.6
12.2604, 58.0396,5.9
11.4566,125.2904,6.4
45.0337,151.1619,6.3
49.0282,127.5280,6.3
34.3336, 32.0756,6.8
34.3360, 32.1284,5.6
 3.2670, 97.5658,6.1
 7.1500,155.2826,5.9
 7.1686,155.2358,5.6
 7.1368,155.2106,5.3
 7.1368,155.2928,5.8
 7.0798,155.3408,6.9
43.3058,147.0284,5.5
44.4752, 10.4680,5.1
30.3454,131.1183,6.2
 0.2334,126.1326,6.3
33.4842,137.3574,5.8
31.5273,131.5782,5.1
31.5023,131.5901,5.5
31.4792,132.0050,6.7
31.4276,131.5753,5.3
63.2082,145.2154,5.4
44.1125,149.5748,6.0
66.5916,173.1374,5.9
43.3116,146.5838,5.5
58.4440, 25.3492,5.0
41.3856,139.0206,5.5
24.3558,176.0990,5.3
24.3522,176.0708,5.2
43.2141,147.0187,5.7
 9.5412,126.2322,5.4
 9.5088,126.2376,5.0
 1.1776,149.3150,5.7
 1.2034,149.2856,5.5
 9.4956,126.2274,5.1
 9.4950,126.2394,5.4
 9.4554,126.1962,5.1
 9.4392,126.2484,5.5
 9.4308,126.2520,5.6
 9.4932,126.1488,5.4
 7.1836, 77.2178,6.0
 9.4536,126.2160,5.5
 9.5148,126.3732,5.2
 9.4890,126.2838,5.3
28.1039,143.3309,6.7
16.0492,177.4344,5.0
 9.4710,126.2040,6.0
 9.5154,126.2412,5.0
 9.5604,126.1860,5.2
31.4446,123.2530,6.1
 9.5754,126.1926,5.2
32.3228,179.0294,5.9
19.1980, 95.0078,5.4
14.5958, 75.4050,7.3
15.2844, 75.2484,5.8
14.0492, 75.4476,5.2
14.4686, 75.2874,5.5
10.2028,127.2604,5.2
15.0606,176.1800,5.7
15.1962,176.1134,5.3
11.0486, 86.0312,5.6
29.5634, 51.3576,5.0
24.2988, 92.3846,5.0
35.2070, 78.0798,7.1
34.2174,141.1863,6.1
16.2088,120.3162,5.7
10.1782,127.2610,5.3
10.5268,141.2544,5.1
 3.1782,146.3750,5.4
 3.1416,146.5208,5.6
 2.4494,139.2334,5.0
24.0392,121.4404,5.2
34.3814,140.1963,5.5
 1.1332, 24.1020,5.2
31.4619,131.4083,6.6
18.2106,172.1650,6.0
37.2640,139.3809,5.3
15.3588,167.2040,5.2
44.0756,150.3259,5.2
14.3252,-92.1212,5.3
 0.1644,125.1206,5.1
56.4440,151.4662,5.3
 7.5616,107.2934,5.7
 0.5212, 30.0220,6.2
 0.0426,125.0864,5.2
31.4191,131.5612,5.1
16.2436,171.3654,5.0
10.0738,126.0942,5.1
25.0720, 70.4098,5.0
36.0577,139.5165,5.8
30.4224, 99.3822,5.0
43.0677,139.0666,6.1
22.4092,175.1920,5.6
34.1764, 38.4272,5.0
24.3868,122.0508,5.0
24.4507,127.4631,5.1
 5.2160,151.2142,5.5
 2.1416,138.5628,6.1
16.0426,178.0864,5.0
 2.1104,138.5736,5.2
 6.5304,131.0396,5.3
 3.5958,128.0630,5.9
 6.5400,155.1824,5.6
