latitude,longitude,value
58.4413, 25.1283,5.4
27.5165,140.4095,7.9
15.4330,173.2290,5.4
30.4647,143.0770,6.2
44.2983,129.5749,5.8
27.4990,140.4603,5.0
 5.5920,116.3245,5.7
41.2735,142.0119,6.1
39.3976,143.3714,5.6
39.4183,143.3759,5.6
39.3722,143.3045,5.6
39.3643,143.3547,5.7
 9.4452,125.1510,5.6
22.1643,143.0479,5.6
27.0378,143.4693,5.0
27.4207,140.1072,6.5
16.0151, 74.1535,5.4
 5.2708,151.3274,5.8
10.5947,162.3335,5.8
37.2756, 78.0925,6.6
11.2540, 95.0192,5.3
10.1015,125.5344,5.8
20.4283,174.3001,5.4
43.4050,147.5030,6.3
40.0705,142.2577,5.3
40.2124,141.3359,5.6
 9.1842,158.2418,6.9
43.4089,147.5163,5.1
32.5956,131.5131,5.5
10.2407,165.0845,7.2
33.4177,141.0480,5.0
52.2256,169.2675,6.9
 2.3772,138.3166,7.0
52.1239,169.2828,5.2
 8.1385, 77.1891,5.6
25.2236,154.1369,5.6
27.0193,176.0280,5.3
37.4609,141.3697,5.0
37.3116,141.2807,5.0
36.2636,140.3713,5.1
27.2723,176.1474,6.0
 9.2063,158.0315,6.8
27.0314,176.1637,5.4
 9.1972,157.5053,5.6
 9.1976,157.5263,6.6
23.5674,122.2303,5.5
37.0990,141.2627,5.1
42.4517,143.0677,5.1
27.1890,176.0315,5.7
10.5381,163.4936,6.4
51.4046,175.0946,5.1
27.0714,143.5764,5.1
22.2632,146.4034,5.6
 0.2912,126.3536,5.2
32.0644,131.5188,5.1
44.3992,147.2193,5.0
23.2257,142.1297,5.2
31.2799,142.0846,5.9
37.0922,143.2611,5.3
29.1872,130.2759,5.3
51.2226,174.2029,5.1
49.2168,155.4091,5.3
31.1958,142.0659,5.1
45.2698,150.4259,5.2
52.0591,169.3209,5.8
35.3327,139.4975,5.0
 5.5878,146.3938,5.2
41.4950,142.4021,5.5
32.3640,178.0172,6.0
 6.0742,147.2195,5.2
24.1164,121.4706,5.5
 1.5305,126.2573,6.0
24.1262,121.4645,5.4
 6.0068,151.2861,6.1
31.3437, 71.4046,8.0
31.0626, 71.3902,6.4
31.2546, 71.4126,6.5
31.3104, 71.4824,6.6
30.5461, 71.5897,5.1
29.3847, 72.0462,5.6
31.0599, 71.3541,5.4
32.2001, 72.0377,6.0
31.4365, 71.2275,6.4
 0.3727,131.1573,6.4
10.1150,160.3121,6.3
30.4889, 71.1930,5.9
40.1782,143.4295,5.2
 6.0196,103.4270,5.1
38.4208,142.1486,5.0
48.5157,156.1355,5.9
25.2804, 64.2903,5.6
16.1211,173.1565,6.1
24.5138,121.5814,5.4
27.0769,140.3769,5.6
37.1882,141.1158,5.3
 2.0997,138.1600,5.6
41.3408,142.0406,5.4
22.3936,121.4298,5.4
51.3489,173.2003,5.5
 8.1695,124.5441,5.3
 8.2029,124.5252,6.3
32.1759,140.5907,5.0
30.5278, 71.2711,6.6
51.3001,172.5468,5.4
51.3207,172.5871,5.5
 6.1432,147.3866,5.3
24.2714,122.4186,5.3
17.1648,147.1240,5.0
30.5659,128.3540,6.7
30.5178,128.3278,5.4
38.0115,143.4862,5.0
31.1983,128.4304,5.7
31.1343,128.3920,5.1
48.1312,155.0106,5.9
38.4020, 20.3600,6.5
40.2257, 73.1223,5.4
26.2420,143.0322,5.2
26.2309,143.0636,5.8
26.2205,143.0774,5.1
 1.2583,126.1742,5.0
43.1343,146.3013,5.5
23.3358, 64.3913,5.5
47.3699, 85.0548,6.9
38.1264, 72.4678,7.6
 4.0638,129.3047,6.9
58.5280, 23.5437,5.4
46.3793,153.0135,5.4
47.1904,147.2191,5.5
 8.2210,107.0135,5.4
 3.3873,117.3815,5.9
