latitude,longitude,value
44.0488,148.1277,6.1
 2.4002,127.5484,5.0
54.3540,168.1578,6.1
54.3480,168.2004,5.2
30.4428, 71.5958,5.2
16.0354, 96.5586,7.5
23.3646,120.5402,5.2
 0.1674,122.4212,5.1
24.0738,122.2522,5.0
40.1119,143.1160,5.9
37.2134,142.2577,5.3
21.0300,174.3216,5.5
 1.5922,134.1554,5.8
21.0522,174.3240,5.3
54.4038,161.1038,6.2
34.3600,116.1620,7.4
29.5164,139.1759,5.2
56.0984, 26.3408,6.1
23.4734,121.0413,5.3
 9.2832,158.1236,5.1
13.4314,125.1458,5.2
23.1513,120.3197,5.9
44.4599,149.5264,6.2
19.2448,173.5268,5.6
31.5675,142.2691,6.3
33.1566,179.3228,5.1
23.2673,121.4437,5.9
15.4566,172.3228,5.4
35.4356, 61.1230,5.2
49.1890,155.3798,5.7
40.4464, 30.1596,5.5
40.4548, 31.0966,7.5
53.2142,171.2538,5.5
38.1920,142.2566,5.6
 1.2034, 88.5856,6.9
 8.4782,157.1110,5.1
42.0491,142.2422,5.2
 5.5868,148.4920,7.0
 6.0024,148.4818,6.1
 6.3456,148.4032,5.4
 0.3138,126.0396,5.6
37.2034, 54.2412,5.1
 6.2574,148.3198,5.9
 6.2106,148.4578,7.0
 9.4392, 57.0732,5.2
55.0798,165.2184,5.8
16.2538,168.1284,7.3
55.0858,165.2850,5.6
54.5712,165.3954,5.5
 1.1650, 89.0258,6.4
 0.3390,126.0660,5.2
21.1704,169.0630,5.5
22.0186,169.5862,5.2
 3.1692,128.0528,5.2
28.3000, 71.1326,5.2
29.5286,139.1511,5.6
57.2172,154.3084,6.1
 9.5058,159.5790,6.0
 9.4362,159.5826,5.2
 6.0168,148.0864,6.0
15.4596,119.4440,7.1
 2.5334,128.0930,5.4
25.1141,123.3472,5.3
 5.4716,150.5844,6.3
28.5634, 13.2052,5.6
50.0894,138.5934,5.8
54.3036,161.0234,5.3
 2.2550,139.4050,6.1
12.5220,144.3426,5.6
 3.5916,131.1986,5.9
 4.3474,151.1404,5.4
 6.5070,105.3330,6.3
10.5310,165.2742,5.7
56.1266,146.4338,6.1
27.5952,176.4752,5.6
 1.4044,128.1728,5.2
10.5160,165.2124,6.8
10.5880,165.1506,5.7
11.1260,165.1926,5.4
10.5628,165.1548,5.4
11.0990,165.1980,6.0
47.3474,154.3048,5.1
 1.5130,138.1944,5.2
37.1784,134.4911,5.2
