latitude,longitude,value
59.443 , 26.025,5.8
45.393 ,150.478,5.6
 4.262 ,120.008,5.0
14.559 ,120.378,5.6
 1.208 ,126.117,5.4
39.406 ,176.268,5.5
 1.128 ,126.281,5.0
51.154 ,168.472,5.4
16.265 , 14.121,5.2
56.128 ,155.041,5.1
16.397 ,177.224,6.1
 4.009 ,128.115,6.7
35.486 ,137.300,5.1
 6.109 ,147.479,5.2
44.372 ,149.482,5.0
26.183 ,127.223,5.0
56.204 , 24.156,6.3
59.461 , 26.130,5.2
39.081 ,141.473,5.5
 0.552 ,123.048,5.0
45.224 ,153.271,5.9
 7.140 ,126.372,6.6
55.106 ,160.275,6.8
10.465 ,161.200,5.2
22.115 ,169.290,5.2
 7.128 ,126.400,5.2
28.095 ,176.387,5.3
51.204 ,178.396,6.5
15.205 ,173.208,6.8
11.032 ,124.502,5.5
37.300 ,142.431,5.5
54.593 ,160.016,5.2
 5.203 ,151.572,6.4
37.103 ,117.465,5.8
 0.032 ,124.487,5.0
36.027 ,139.538,5.6
55.020 ,160.287,5.8
 5.302 ,151.449,5.2
27.194 , 66.323,5.1
55.515 ,155.118,5.0
 3.398 ,142.415,5.7
40.082 ,142.300,5.3
51.314 ,178.436,5.4
 9.346 ,126.344,5.2
11.483 ,142.303,5.4
 3.444 ,128.279,5.8
 1.124 ,123.203,5.4
36.017 ,141.455,6.1
35.213 ,142.061,5.2
51.131 ,157.497,7.3
37.417 ,137.231,5.0
51.055 ,159.148,5.0
50.597 ,159.272,5.0
24.223 ,176.039,5.4
11.040 ,162.503,6.0
11.099 ,162.517,5.2
 4.227 ,135.031,6.1
51.137 ,157.448,5.9
34.496 ,142.043,5.1
20.088 ,120.208,5.3
28.218 ,176.557,5.3
29.235 ,176.445,6.8
28.356 ,176.550,6.1
28.322 ,176.509,6.7
28.403 ,176.490,6.0
28.436 ,176.438,5.4
36.059 ,141.564,5.0
28.130 ,176.385,5.7
28.385 ,176.214,5.5
 6.586 ,155.487,5.6
60.338 , 56.069,5.3
20.059 ,121.256,5.0
28.369 ,176.284,5.1
28.279 ,176.303,5.4
20.484 ,172.562,6.7
71.349 , 11.197,5.3
 3.018 ,129.223,5.0
30.120 ,139.156,5.3
13.372 ,123.349,5.7
20.460 ,169.157,5.3
51.101 ,159.134,5.3
20.500 ,172.188,6.0
17.228 ,167.482,5.7
28.408 ,176.519,5.1
28.308 ,176.563,5.0
25.211 , 70.106,6.0
47.354 ,154.109,5.3
42.469 ,139.108,7.0
43.013 ,139.274,5.1
42.001 ,139.165,5.1
43.041 ,139.175,5.2
42.262 ,139.201,5.1
43.063 ,139.133,5.6
42.434 ,139.198,5.3
 3.183 ,145.422,5.7
38.134 , 21.454,5.5
46.271 ,153.148,6.3
42.388 ,139.077,5.1
29.559 , 71.301,5.1
33.156 ,140.502,5.5
44.086 ,142.073,5.0
27.289 ,140.236,5.1
 6.282 , 71.126,5.9
 3.323 ,140.115,5.3
34.232 ,141.558,5.3
10.545 ,162.199,5.4
 5.361 ,154.065,6.0
30.448 ,131.301,5.2
51.213 ,130.330,6.0
28.377 , 34.386,5.7
28.458 , 34.422,5.1
 1.372 , 99.407,6.4
 7.247 ,125.459,5.3
39.316 ,143.391,5.2
41.575 ,139.529,6.2
12.578 ,144.466,8.1
13.280 ,145.390,5.7
12.506 ,144.474,5.0
13.236 ,145.379,5.5
45.084 ,166.572,7.1
12.596 ,144.466,5.0
38.218 ,177.283,6.1
13.077 ,145.371,6.2
12.391 ,166.059,5.5
33.211 ,132.326,5.3
12.571 ,144.568,6.0
51.361 ,171.131,5.3
 7.116 ,126.496,5.7
 6.023 ,142.395,6.2
15.155 ,173.165,5.0
25.565 ,175.191,5.1
29.592 , 67.551,5.2
15.332 ,172.548,5.0
44.483 , 80.054,5.4
40.080 ,142.304,5.4
33.362 ,132.281,5.0
31.514 ,142.087,5.2
 4.189 ,102.361,5.2
 2.564 , 96.095,6.2
 9.404 ,122.344,5.8
 4.427 ,153.127,6.6
31.290 ,179.296,6.6
14.440 , 92.405,7.3
41.586 ,142.394,5.4
32.309 , 71.346,5.6
20.037 ,121.272,5.5
28.212 ,176.432,5.3
29.315 ,177.113,5.8
 6.056 ,149.503,5.5
29.306 ,177.088,6.1
29.263 ,177.077,5.6
29.299 ,177.118,5.7
29.222 ,177.052,5.8
29.290 ,177.095,5.4
29.181 ,177.225,5.3
29.113 ,177.259,5.4
29.230 ,177.191,5.3
44.363 ,149.267,5.9
 1.371 ,126.455,5.2
36.110 ,140.529,5.3
60.055 , 27.018,5.3
14.383 ,175.124,5.1
 5.142 ,102.542,5.3
42.187 ,122.003,5.8
42.211 ,122.013,5.7
24.177 ,175.061,5.2
 6.272 ,154.554,6.0
 9.595 ,138.091,6.0
30.390 ,132.159,5.7
53.389 , 51.311,6.4
19.003 ,167.390,5.3
42.343 , 18.259,5.9
18.033 , 76.254,6.3
38.085 , 88.383,6.3
38.076 , 88.301,5.3
 3.283 ,148.415,5.9
30.330 ,138.077,5.7
21.233 ,174.230,5.8
 6.081 ,128.550,6.1
45.324 ,150.046,5.2
 4.302 ,153.164,5.0
32.017 ,138.144,6.1
 5.557 ,146.017,7.1
 6.020 ,146.087,5.9
 6.012 ,146.018,5.0
 5.566 ,146.121,6.4
 7.261 ,123.211,5.5
 5.103 ,152.023,5.0
54.535 , 26.397,5.4
11.199 ,125.205,5.2
 5.537 ,145.559,6.0
 5.535 ,146.001,7.1
 5.467 ,146.024,6.2
38.265 , 98.389,5.4
41.334 ,142.015,5.1
51.302 ,178.111,5.2
 5.389 ,145.569,5.0
15.217 ,121.451,5.2
 7.131 , 67.542,5.4
 5.488 ,145.568,5.1
 5.521 ,146.004,5.0
 3.121 ,148.141,6.2
36.134 ,141.495,5.5
36.134 ,141.534,5.3
36.140 ,141.504,5.0
39.044 ,142.218,5.8
50.135 ,177.259,5.7
51.205 ,177.555,5.0
51.551 ,158.422,7.1
22.256 ,169.445,5.1
30.453 , 67.132,5.6
51.483 ,158.420,5.6
54.166 ,164.112,6.3
 5.523 ,126.189,5.2
41.152 ,142.473,5.3
27.124 ,176.337,5.1
21.595 ,170.047,5.7
 9.354 ,158.085,6.2
38.351 ,141.201,5.7
20.488 ,174.083,5.0
10.150 ,126.304,5.7
23.091 , 71.041,5.0
60.192 , 20.263,5.2
41.436 ,141.591,5.3
42.155 ,121.586,5.1
 6.227 ,154.562,5.8
41.290 ,141.574,5.2
 0.287 ,125.589,6.7
 0.256 ,125.534,6.4
20.511 ,121.299,5.6
50.570 ,160.534,5.1
 0.183 ,125.575,5.6
 0.198 ,125.574,5.6
20.328 ,173.457,6.0
53.457 ,171.293,5.7
39.114 ,142.159,5.4
20.280 ,173.575,5.7
 6.517 ,131.200,5.7
20.105 ,169.458,6.8
19.573 ,169.487,6.6
