latitude,longitude,value
32.4510,138.2832,5.4
 0.2484,132.5310,7.5
 0.4146,133.1830,7.4
37.3540,142.5810,5.1
 0.3954,133.2604,5.9
22.2112,170.3810,6.5
46.5974,155.1008,7.8
44.1687,150.3910,5.7
30.1194,177.5706,6.1
22.4134,171.0258,5.8
20.4849,121.4555,5.2
28.1500,176.4182,5.8
24.4676,125.4441,5.2
57.3066,120.3468,5.0
55.3216,164.1788,5.2
 0.1590, 98.1644,5.6
36.4302,141.1676,5.7
37.5225,142.2992,5.4
13.3492, 76.3348,5.6
 6.0696,147.4944,5.3
 3.5304,126.2382,7.2
 3.4290,126.3900,5.5
 4.0252,126.4788,5.2
 3.5682,126.2466,5.8
 4.0216,126.3294,6.1
 3.5874,126.2898,5.3
31.1392,178.0666,5.6
 3.4548,126.4332,5.2
40.1501,142.2541,5.8
 5.5124, 80.5346,5.7
35.3972,136.1887,5.1
27.2544,176.1980,7.2
28.5265,130.5349,5.3
41.4288,144.1303,5.7
 3.4074,126.3366,5.7
 0.2874, 98.3288,5.1
13.4722,146.1842,5.7
 1.2658, 97.1098,5.7
42.3504,142.1130,5.4
60.3150, 24.4776,6.1
 1.0630,119.5214,5.1
80.1944,  1.5118,6.5
41.4772,143.4935,5.7
 8.2958, 83.1236,5.6
45.3121,151.0927,5.2
 3.4842,126.3312,6.0
 3.3582,126.4200,5.3
23.0276,174.3954,7.6
42.3609,144.3216,5.3
 5.0816,151.5076,5.4
27.2791,126.4872,6.0
56.3276,152.4458,5.9
51.3210,178.1548,5.5
18.5706,146.0578,5.6
 3.3132,144.0612,6.5
 8.0060,130.1374,5.2
 5.0894,127.1206,5.8
22.3090,174.3936,5.4
31.5575,131.5362,5.6
42.2004, 13.2004,6.2
22.2304,174.5628,5.5
46.0041,152.1156,7.0
42.1650, 13.2784,5.4
46.0281,152.0730,5.7
58.0576,  6.1578,5.0
45.5491,152.2436,5.4
16.1848,177.4392,5.5
12.2088, 58.0426,5.1
 3.0564,100.2442,5.6
 3.0702,100.2814,6.4
60.1218, 26.5148,6.8
19.3504, 70.2898,5.8
24.0602,121.4326,5.3
46.0591,152.0634,6.3
45.5949,152.0443,7.0
 4.0816,126.4068,5.9
23.3330,142.3999,6.2
27.0566,130.0038,5.0
 4.1008,129.4374,5.3
19.4632,169.5634,5.3
44.0384,148.0491,5.8
 4.1380,129.3984,5.4
37.2048,141.3528,5.3
10.4776,166.0168,5.0
40.0974,142.2283,5.4
36.2442,141.0784,5.0
42.3539,145.0555,5.9
10.4620,162.1314,5.6
26.4047,141.1835,5.5
54.3186,161.3120,5.0
36.3728,142.4027,5.5
12.2574, 65.0828,5.3
56.2610,152.2562,5.9
82.3096,  8.3732,5.0
15.3948, 74.5028,5.5
25.1752, 37.4464,5.3
 7.5364,126.5394,5.3
21.2375,120.0300,5.0
17.0156,168.1974,5.5
17.4542,167.5694,6.2
41.4874,143.3722,6.1
17.2574,167.4326,5.3
35.3251,141.1585,5.4
44.4037,149.0955,5.5
41.4296, 83.5970,5.2
17.3666,167.4872,5.6
44.4344, 78.5184,5.1
 7.4116,117.1200,5.1
46.4397,145.5499,5.4
54.2196,  5.5226,5.9
51.3636,175.1404,5.1
35.2148, 28.2718,5.6
39.0542,143.2154,5.3
24.0901,122.2702,5.0
51.2076,178.1488,5.0
39.1215,143.4766,5.3
38.5375,142.3196,5.8
24.0235,122.1665,5.1
33.1206, 15.5610,5.3
23.5784,121.3632,5.1
 1.2286,122.1224,5.1
31.2556,104.0072,5.0
34.0984, 25.2826,6.3
 1.0312,125.5778,5.3
25.0786,109.4524,5.7
50.2610,176.5952,5.8
24.5865,128.0233,5.6
75.2106, 72.2718,5.7
25.3792,101.0570,5.6
22.2262,145.0619,6.0
47.0646,149.0772,5.0
24.0138,122.1305,6.2
23.1948,144.1639,5.5
45.4572,166.3372,7.7
 3.2250,150.3036,6.1
42.2047,133.3890,5.4
24.0566,122.1326,5.6
17.3204,167.4326,5.4
24.0223,122.1580,5.0
46.1176,166.0780,5.5
31.0948, 85.5412,5.4
 6.2952,154.5838,5.7
29.4644,177.4158,5.2
23.4248,120.5753,5.2
 5.3018,101.4176,5.5
23.0310,143.4790,6.3
21.5085,120.3247,5.1
20.5088,174.1518,5.7
 8.4770,108.4464,5.0
37.3414,141.5484,5.1
 0.2802,132.5382,5.8
24.1058,125.1580,6.1
32.3114,132.0714,5.2
29.3690,113.4734,5.6
33.0768,138.2424,6.9
11.3672,166.0540,6.3
14.0594, 92.5328,7.6
34.4717,138.2996,6.2
32.5216,140.4954,6.7
32.5020,140.4328,5.1
14.0312, 92.4926,5.4
13.5472,166.4092,5.3
 1.2874, 99.2940,6.7
 1.2688, 99.2598,5.6
23.2628,123.3802,6.5
23.1660,123.4028,5.8
23.2292,123.3932,6.1
23.2223,123.3325,5.2
 0.5466, 97.5700,5.5
 6.3798,154.3408,5.4
 1.2196, 99.2226,5.2
72.1200,  0.5664,5.7
23.2541,123.3113,5.0
45.3217,150.0698,5.2
 1.3894, 99.3432,5.1
41.0366,140.1463,5.4
15.1338,172.3426,6.3
37.3702, 95.5016,5.6
 7.4692,107.1782,7.0
31.0755,130.1803,6.1
10.1188,110.3768,5.9
42.3960, 43.2658,5.8
 1.0708,120.5382,5.3
48.0446,155.0935,6.4
23.5216,142.4312,5.4
12.3696,120.2574,5.7
 6.3078,124.4290,5.2
18.4932,107.2070,6.2
27.5212,127.5148,5.4
15.2934,172.0570,8.1
27.5084,127.4975,5.0
15.4992,172.3306,5.8
23.0186,169.3366,5.0
 2.3090,101.3006,6.7
15.2316,173.1506,5.7
17.0102,174.3030,5.6
23.3667,121.3569,6.1
 0.2808,132.5844,5.0
