latitude,longitude,value
16.1992,177.5526,5.1
17.3600,167.5136,7.5
17.5820,168.0516,5.1
44.3130,149.4413,5.6
17.3984,168.0024,6.4
17.3048,167.5808,5.1
17.3162,168.0780,5.5
52.0384,171.0408,5.2
 4.0234,101.2640,5.0
24.2021,120.5521,5.0
17.3420,167.5478,5.7
17.4338,172.2538,5.3
 3.1272,142.2562,6.6
10.3528,165.1746,5.6
25.4484,125.1370,5.0
20.2670,173.5730,5.7
 5.3906,151.0444,6.4
17.2604,167.4860,5.8
19.2304, 69.1386,5.2
17.2004,167.4332,6.1
 6.1884,105.1230,6.3
 5.3162,151.0582,6.1
23.5036,125.1998,5.6
 6.0516,142.3366,5.1
43.4285,147.2144,6.4
 5.3780,102.2052,5.1
 3.2928, 95.3774,5.0
 3.3078, 95.3642,5.3
 3.3210, 95.3954,5.1
 3.3198, 95.3948,5.6
21.4182,174.3318,5.3
39.1916,142.2476,5.8
49.2286,155.3564,5.7
15.1824,173.1350,6.1
 6.1512,150.5322,6.0
45.1971,136.5013,5.6
38.3438, 31.1626,6.4
38.3792, 30.5412,5.6
 5.2070,151.1488,6.3
 3.0156,126.1728,5.4
45.5399,142.4767,5.5
 3.4404,151.1830,5.0
35.4717,141.0535,5.0
23.5448,121.4268,5.8
36.3538,141.0496,6.0
41.2798,142.0375,5.2
28.0558, 51.4530,5.0
 3.4386,150.5952,6.0
 2.2730,139.4158,5.2
 9.3840,160.5622,5.1
 5.4110,151.1548,6.3
52.4182,166.4170,5.1
 6.5328,128.5970,5.1
 6.0198,124.1494,7.2
47.2177,147.2249,5.5
 5.5226,124.1644,5.7
30.3978,141.5522,5.6
51.3186,173.0498,5.4
 6.1176,151.2430,5.4
51.2784,173.1650,5.3
33.1578,179.4350,5.3
36.4896,179.4722,5.2
30.3646,142.2202,5.5
36.0372, 69.1890,6.2
23.1184,124.1592,5.6
36.0138, 69.2028,5.4
24.1397,121.5820,7.3
47.2534,147.3486,5.5
24.0072,121.4527,5.4
41.2842,142.0053,5.4
15.1650,173.2574,5.5
10.4998,164.1140,5.2
51.0408,139.1614,6.1
14.2352,167.4122,6.2
35.5754, 69.2502,5.9
 7.1896,126.3936,5.1
32.0866,140.4984,5.6
16.2292,173.1554,5.5
20.3126,162.1110,5.2
51.0510,177.5274,5.0
42.2616, 21.2796,5.6
27.2646,176.4212,5.0
27.2820,176.5016,5.3
24.0749,122.4934,5.6
86.0030, 31.3570,5.4
85.5832, 31.0894,5.1
 7.0186,155.5376,5.0
 5.1698,124.2436,5.1
38.2795,142.0908,5.3
19.0198,168.3990,5.4
52.1800,160.1092,5.2
53.4878,160.4644,5.4
22.1245,121.3594,5.3
10.2544, 78.3036,5.0
39.0910,141.0919,5.2
 1.0858,127.0522,5.6
19.0792,121.1428,5.3
36.3108, 78.5592,6.1
21.2430,174.1566,5.7
24.3887,121.4782,6.4
 5.2484,151.3312,5.0
 6.5610,103.5208,5.1
44.1674,146.4444,5.8
 5.4896,102.0384,5.4
53.4890,161.0696,6.1
23.5770,122.1663,5.8
52.4842,171.4764,5.1
26.5706,176.1722,5.0
27.4096,140.2733,5.7
30.3570, 81.2640,5.3
 3.4806,151.2280,5.0
10.5910,140.4140,5.9
10.5940,140.5352,5.3
47.4806, 99.4506,6.6
24.5175,122.0069,5.4
 7.3558,124.0132,5.1
36.1298,139.5863,5.2
47.1290,101.5346,5.0
