latitude,longitude,value
 6.119 ,147.192,5.8
31.050 ,142.040,5.4
52.236 ,175.413,5.3
48.450 ,148.351,5.9
 3.328 ,144.155,6.2
 4.476 ,139.426,5.5
 3.135 ,135.500,5.1
11.022 ,165.111,7.0
35.392 ,140.440,5.0
47.355 ,155.380,5.3
10.520 ,165.128,5.2
31.168 ,142.019,5.5
30.443 ,142.024,5.6
30.436 ,142.034,5.3
10.591 ,164.590,5.2
10.548 ,165.043,5.0
39.516 ,143.176,5.3
36.404 ,141.162,5.4
29.504 ,141.111,5.4
16.083 , 92.448,5.4
16.119 , 92.486,5.8
51.091 ,178.457,5.8
 1.041 ,123.583,5.6
 1.068 ,124.103,5.3
 1.044 ,124.052,5.8
 1.053 ,124.082,5.2
31.280 ,141.298,5.6
23.593 , 95.536,6.3
45.273 ,142.247,6.1
45.485 ,151.501,5.6
26.293 , 70.388,5.3
37.479 ,176.576,6.2
60.434 , 21.586,6.0
51.296 ,173.215,5.4
 5.215 ,103.009,5.6
28.038 ,176.441,6.5
34.108 ,116.307,7.5
34.122 ,116.496,6.6
36.419 ,116.173,5.4
27.456 ,139.485,5.7
34.350 ,116.191,5.1
 7.139 ,149.212,5.0
44.361 ,150.001,6.8
44.231 ,150.054,5.4
41.279 ,142.021,6.1
44.356 ,149.568,5.5
44.360 ,149.481,5.3
41.286 ,142.046,5.0
45.095 ,151.503,5.9
39.214 ,143.338,6.4
44.405 ,150.460,5.8
44.443 ,150.443,5.8
39.194 ,143.386,5.3
10.242 , 78.332,5.4
 6.308 ,147.520,5.1
39.266 ,143.335,5.3
39.260 ,143.305,5.9
39.223 ,143.404,6.7
39.244 ,143.260,6.8
39.328 ,143.458,5.3
39.249 ,143.319,5.2
39.312 ,143.381,5.6
39.245 ,143.320,5.4
39.252 ,143.224,6.9
39.351 ,143.394,5.2
39.243 ,143.310,5.9
39.251 ,143.307,5.4
39.356 ,143.470,5.6
39.039 ,144.130,5.8
39.162 ,143.474,5.1
39.099 ,143.273,5.8
39.089 ,143.270,5.8
39.262 ,143.173,6.3
39.247 ,143.307,5.5
22.417 ,175.190,5.6
39.095 ,143.310,5.0
39.338 ,143.261,5.4
39.069 ,143.298,5.7
39.092 ,143.506,5.0
39.358 ,143.330,5.7
39.111 ,143.268,6.1
39.105 ,143.371,5.2
39.081 ,143.385,5.0
39.078 ,143.379,5.4
30.404 ,137.476,5.6
39.078 ,143.356,5.3
39.032 ,143.437,5.1
78.281 ,  5.302,6.3
39.082 ,143.398,5.2
39.082 ,143.352,5.5
39.101 ,143.340,5.1
22.374 ,175.218,5.1
 7.029 ,149.568,5.5
39.259 ,143.310,5.4
11.475 ,166.011,5.1
38.393 ,143.226,6.2
39.323 ,143.415,5.7
39.355 ,143.394,6.4
39.346 ,143.418,5.3
39.347 ,143.390,5.4
29.352 , 90.103,5.8
35.308 ,136.303,5.2
10.055 ,126.173,5.0
 0.539 ,127.354,6.2
10.244 ,164.118,5.0
39.267 ,143.325,5.3
24.324 ,122.254,5.1
35.448 ,135.194,5.7
57.362 ,143.027,6.5
42.008 ,142.409,5.1
32.353 ,142.076,5.5
32.417 ,141.402,5.1
39.351 ,143.244,5.1
22.203 ,174.471,5.2
50.287 ,174.508,5.7
42.050 , 73.335,7.4
42.049 , 73.182,6.3
42.038 , 73.155,6.6
41.564 ,140.472,5.9
10.019 ,160.108,5.5
38.391 ,142.135,5.0
29.055 , 66.442,5.7
 0.598 , 13.334,7.0
33.126 ,138.202,6.2
23.574 ,121.422,5.1
12.229 ,144.083,5.1
37.054 ,113.283,5.6
38.306 ,143.263,5.1
 3.535 ,142.273,5.3
76.123 ,  7.145,5.6
22.311 ,175.031,6.0
17.138 ,167.462,5.5
21.182 ,117.470,5.3
31.061 ,130.212,5.2
 1.130 ,129.064,6.6
 1.163 ,129.188,5.7
53.573 ,157.181,5.3
24.036 ,122.275,5.4
51.250 ,178.365,5.6
51.158 ,178.040,6.5
51.088 ,178.090,5.9
51.071 ,178.149,5.4
51.062 ,177.590,5.7
30.448 ,177.362,5.4
51.053 ,178.242,5.0
51.100 ,177.534,5.1
51.085 ,177.500,5.7
49.054 ,153.470,6.1
29.533 , 31.134,5.2
19.058 ,169.308,5.3
14.273 ,166.377,6.8
19.155 ,169.328,6.5
 6.520 , 76.490,6.7
10.212 ,117.136,5.2
 7.074 , 76.532,7.3
19.222 ,169.308,5.9
55.276 ,166.369,5.0
55.315 ,166.257,5.8
24.279 ,123.444,5.3
 6.541 ,144.101,6.1
29.598 ,177.166,6.6
29.443 ,177.131,6.4
 5.199 ,152.355,6.6
 5.167 ,152.389,5.7
 5.188 ,152.383,5.5
 9.288 ,122.345,5.6
42.302 , 45.044,6.5
29.263 ,177.230,6.2
29.397 ,177.195,5.3
29.379 ,177.190,5.8
18.528 , 96.175,5.2
 6.379 ,154.407,5.7
 6.493 ,124.036,5.9
29.585 ,139.278,6.1
 2.232 ,141.134,6.4
 2.159 ,141.103,6.1
36.427 ,141.078,5.0
 2.230 ,141.144,5.1
 2.188 ,141.209,5.1
29.270 ,176.420,5.4
14.094 ,167.296,6.2
31.378 , 71.332,5.8
14.061 ,167.307,5.4
 5.154 ,152.305,6.0
15.455 ,179.433,6.5
23.311 , 70.211,5.0
33.373 ,142.207,5.1
51.284 ,177.366,5.2
53.520 ,160.458,5.3
 2.544 ,141.319,5.7
 7.202 ,156.121,5.6
51.110 ,179.146,5.8
 5.484 ,130.337,5.1
16.403 ,167.018,5.3
38.180 , 22.257,5.7
56.398 , 26.328,6.6
56.163 , 25.355,5.4
19.362 ,173.479,5.4
51.126 ,179.080,5.3
 2.293 ,128.334,5.1
 2.322 ,128.308,5.4
13.283 ,166.232,5.6
 2.300 ,128.434,5.3
31.237 , 71.566,6.4
 2.355 ,128.458,5.4
30.597 ,129.076,5.2
20.476 ,169.119,5.7
22.093 ,174.122,5.3
10.528 , 57.158,5.3
39.411 ,143.517,5.1
43.374 ,147.086,6.5
43.332 ,147.111,5.0
15.245 ,167.583,5.1
39.440 ,143.521,5.4
 8.307 ,121.535,7.5
 8.304 ,121.574,6.0
25.535 , 61.276,5.4
 6.312 ,147.098,6.1
11.202 ,166.137,5.8
 6.305 ,130.235,7.1
37.346 ,143.119,5.4
 5.370 ,152.488,5.7
38.557 ,142.328,6.3
38.547 ,142.338,5.5
38.516 ,142.353,5.4
38.584 ,142.285,5.3
38.557 ,142.335,5.6
38.561 ,142.357,6.1
