latitude,longitude,value
51.2682,175.3348,5.4
20.4626,174.1416,5.8
20.4626,174.1284,5.1
20.5784,174.0582,5.6
11.2226,165.2268,6.0
11.3078,165.2862,5.0
 9.1170,109.3552,5.5
58.0240,136.5220,5.9
14.1128,146.4098,5.1
16.0570,119.2904,5.9
 9.4830,159.4866,6.4
23.1014, 70.0732,5.9
16.5550,174.1488,6.6
37.1743,141.3983,5.5
 2.2856,140.2100,5.4
18.4938,174.2220,6.4
27.2969,140.3644,5.6
25.3546,101.0984,5.1
25.3642,101.0378,5.9
 6.2070,148.2580,5.3
12.3642,144.2724,5.0
30.1428,178.0798,5.5
11.3936,166.1902,5.4
11.3558,166.1806,5.5
14.3072,177.3576,5.7
28.1362,176.3378,5.5
43.3894,127.1542,5.6
13.0882,125.4530,5.2
 7.5802,120.3678,5.2
30.1430,131.0343,5.1
 7.5838,120.3876,5.6
57.3162,149.0666,5.0
17.3078,176.4386,5.2
17.1632,174.0012,6.0
43.0049,146.4466,7.0
26.0782,124.3361,5.7
14.2610,146.2772,5.2
 1.2082, 89.0498,5.2
65.0090,154.1428,5.2
13.3432,121.3276,5.0
75.1626, 10.1170,5.0
 5.5064,150.5256,6.8
31.1069,141.5928,5.3
 6.3438,155.0054,5.7
42.5779,132.0989,5.8
23.0709,120.4772,5.1
37.2548,144.4430,6.0
10.4836,166.3420,5.6
10.5430,166.4122,5.8
 6.1674,154.4548,5.3
19.3168,173.4908,7.1
25.1337,123.5740,5.4
19.4956,174.1170,5.1
13.4770,144.4692,5.4
11.3228,142.0438,5.1
21.4572,175.1740,5.3
18.0948,169.0084,5.9
60.1002,145.5322,5.0
 7.1926,128.2946,5.8
 6.4902,143.4842,6.7
27.5676, 56.2802,5.3
 6.4428,143.4464,5.2
34.2136, 26.0174,5.1
40.2316,125.1674,5.6
37.5950,141.2890,5.4
 3.0930,128.0204,5.3
43.1215,146.3390,5.5
34.1320, 25.4140,5.4
18.0270, 65.3102,5.9
 1.0546,120.0906,5.0
10.1680,126.3312,5.0
10.1806,126.3138,5.8
18.4212,173.4116,5.2
 3.5478,128.1290,5.0
 4.0132,128.2730,5.2
38.3696, 66.2670,5.1
51.2532,178.0822,5.7
35.4345,135.4364,5.5
 5.2394,152.4056,5.1
40.1446,143.2192,5.4
45.4382,150.3496,5.6
84.2304,107.4068,5.0
26.2341,125.3480,5.1
40.1521,143.2457,5.5
40.1456,143.2067,5.6
40.2448,143.5203,5.2
 3.5916,146.3336,5.7
 1.0630,123.3438,7.5
51.2628,178.2958,5.1
11.1770,165.2592,6.3
15.1362,173.3684,5.5
11.0270,124.4398,5.1
 0.5076, 97.5976,5.3
11.0270,124.4626,5.1
27.3835,140.0091,5.1
 1.2520,123.2124,5.2
 4.1776,123.0984,5.9
49.4770,125.5928,5.1
71.1140,  8.1578,5.6
 4.0576, 81.0576,5.4
27.1119,125.4177,5.2
36.0252, 22.0072,5.6
 8.0180,156.1530,5.0
11.2154,139.1470,5.6
44.3078,130.0486,6.0
35.4139,140.4479,6.1
 4.4326,102.0522,8.0
 4.4806,102.0540,5.0
 5.3630,102.5316,5.5
 4.5454,102.3936,5.5
 4.2058,102.1392,5.0
 4.0846,102.0066,5.1
40.4158, 32.5952,6.1
 5.0006,102.4170,5.0
 5.0558,102.4194,6.1
37.0072,103.4746,5.6
29.2136,131.3714,6.3
26.5136, 97.1428,6.5
 4.3672,101.5430,6.7
 5.0426,152.2970,6.3
 5.3114,102.4962,5.0
 5.1980,102.4524,5.1
 5.3294,102.4074,5.8
11.1806,162.0372,6.0
30.2597,138.1300,5.8
30.2521,138.1259,6.1
17.3390,172.3690,5.4
11.2688,166.1434,5.6
23.3965,121.1090,6.5
 5.3258,101.2946,5.2
50.3474,139.3300,6.4
35.0876, 27.0750,5.0
17.1890,120.1200,5.0
46.3703,153.0861,6.4
 4.3252,127.4332,5.6
17.5412,176.1272,5.7
29.2096,132.0693,5.6
29.5034,139.1454,5.0
21.4215,143.1153,5.5
63.5796, 20.2922,6.6
13.4812, 97.2718,7.8
 4.5748,102.4098,5.7
16.5802,120.2448,5.2
35.1494, 77.2682,5.1
14.0624, 97.3462,5.6
63.5880, 20.4548,6.6
27.5292,176.2298,5.0
 1.1674,126.1596,5.1
31.0258,131.3783,5.4
34.0760,139.2188,5.0
13.0186,144.3228,5.5
37.1877,141.3970,5.2
22.5243,144.0864,6.0
34.1052,139.2061,5.3
34.0841,139.2143,5.2
34.0717,139.2064,5.0
20.3593,122.3006,6.0
34.0919,139.1897,5.2
34.1255,139.1385,5.1
51.2466,179.5868,5.5
 5.2448,102.4200,5.7
34.1271,139.1383,5.7
46.3242,145.4829,5.3
57.2214,154.1236,6.2
23.5661,121.2362,5.4
34.1005,139.1966,5.1
34.2540,139.1451,6.4
20.2878,122.2323,6.8
 7.4482,150.5502,6.4
 4.1158,138.5472,5.4
12.2424,166.3054,5.8
17.5430,120.4692,5.0
38.4817,143.2206,5.5
36.3176,141.0712,6.2
 9.2496, 85.1974,6.1
35.1517,141.1930,5.3
34.0980,139.2056,5.1
34.1129,139.1345,5.1
 5.3366,102.5316,5.2
53.3318,  3.1014,5.7
12.2160,166.2940,5.4
23.1134,120.4932,5.3
10.5610,165.5604,5.2
33.5827,139.2465,6.6
34.0122,139.2424,5.3
39.3563,143.4535,5.6
16.4182,174.3252,5.6
16.4902,174.2166,5.3
 4.0474, 93.1608,5.0
12.0222,166.2688,6.5
17.4104, 71.5808,5.5
48.5420,142.2658,6.8
28.4926,140.0516,6.3
12.0078,166.2514,5.0
29.0182,131.0688,5.5
15.4158,167.5916,6.0
18.1188,102.2880,6.5
16.4782,174.1992,6.3
 3.0432,136.0672,5.7
 9.2070,153.5094,6.0
 9.2262,153.5124,6.0
42.5908,146.5228,6.2
21.5406,174.4626,5.8
16.5322,172.3954,5.3
 5.4632, 94.4518,5.1
43.3825,147.1027,6.3
53.0120, 45.5796,5.9
38.0702, 57.2256,5.8
23.3507,121.3924,5.3
21.2010,108.4884,5.0
 6.0156,102.4122,5.9
22.3960,144.2679,6.3
 4.0660,127.2364,6.8
 3.5916,127.1950,5.8
 1.2628, 96.3546,6.0
 5.0318,133.3666,5.0
42.5922,146.5048,5.7
21.5694,174.3414,5.0
13.4140,120.1044,5.1
24.0727,121.2784,5.8
 1.1140,129.1752,5.1
 1.0672,129.1992,6.0
 5.2610,101.4938,6.1
15.4452,179.4806,6.2
23.5755,122.3080,5.2
19.1116,144.3378,5.2
29.2184,176.2304,5.1
46.1458,153.2436,5.7
 4.5784,102.0624,5.9
17.1068,173.5562,6.1
12.0438,122.2286,5.1
 4.0276,127.2004,5.4
29.2474,129.2756,5.1
40.1026,143.2194,6.2
11.0744, 62.3354,5.4
17.4482,173.1194,5.1
15.2526,166.5460,6.9
15.3816,166.5970,5.2
 1.3594,127.4800,5.0
 6.5118,126.4932,5.5
35.1645,133.2094,7.4
24.2280, 97.4860,5.1
27.0856,140.4796,5.1
 9.5844,119.2268,5.6
 9.5070,125.3342,5.0
10.0012, 92.5712,5.6
 1.3462,123.1830,5.1
29.5381,139.0426,5.1
12.2712,124.5802,5.1
34.0645,140.3113,5.3
23.5341,142.3801,6.4
31.3498, 59.5082,5.0
 6.3294,105.3780,6.6
34.4068,109.2748,5.7
26.3661,141.2646,6.5
15.0828,173.2502,5.4
