latitude,longitude,value
 4.2832,129.0774,6.0
 1.2826, 92.3510,5.1
 4.5352,134.0180,6.6
35.5092,140.3294,5.3
 7.0870,156.0288,5.5
48.0760,155.0891,5.8
38.1704,144.1554,5.4
51.5400,159.2274,5.3
31.1224,130.1985,5.1
13.3312,166.3384,6.1
28.5876,139.4100,5.9
22.1876,120.2004,5.1
38.1736,141.5157,5.6
52.4728,132.0606,7.5
55.5322,162.4794,5.4
 9.1314,126.0966,5.7
37.5080,143.3921,5.5
 1.2244,122.1200,5.2
36.5265,141.2277,5.2
23.0030, 95.5310,6.7
22.4320, 95.4992,5.8
23.0792, 95.5196,5.4
29.4081,138.2973,5.8
57.4752,142.5130,6.2
35.2142,141.1378,5.3
49.1680,155.2550,6.3
 5.4230,151.3612,5.9
33.2391,141.4023,5.0
11.2154,117.5586,5.1
38.3173,141.4888,5.0
29.3496,140.0792,5.0
38.1252,141.4730,5.1
48.2915,155.1662,5.9
 5.2388,131.0804,5.2
16.5850,167.3870,6.0
45.4669,151.3301,5.3
10.5844,126.3828,5.1
38.0119,143.5202,7.3
37.5519,143.5134,6.2
37.5481,144.0516,5.4
37.5431,143.4720,5.0
37.4886,143.4257,5.1
25.3377,122.2290,5.8
37.5252,143.3399,5.2
 0.3198,126.1386,5.7
80.4824,121.2298,5.1
31.0570,119.3960,6.1
37.1784,141.2095,5.2
52.1746,174.0066,5.7
 0.3894,123.4842,5.6
38.3850,141.4880,5.1
32.0534,138.1209,5.2
38.4304,142.1177,5.4
