latitude,longitude,value
 0.592 ,126.496,5.6
23.345 ,123.527,5.2
21.317 ,174.202,5.2
43.570 ,148.067,5.1
39.261 ,143.437,6.4
39.230 ,143.491,5.0
39.295 ,143.460,5.5
36.252 ,141.048,5.8
 6.355 ,147.203,5.7
 6.332 ,147.203,5.5
13.214 ,166.365,5.3
39.347 ,143.371,5.3
41.508 ,142.384,5.3
 8.534 ,156.334,6.0
50.475 ,179.110,5.3
38.284 ,142.187,6.3
40.236 , 51.320,6.2
21.127 ,170.125,5.6
36.015 ,137.300,5.2
32.352 ,141.235,5.3
43.409 ,147.347,5.8
30.100 ,176.391,6.1
54.182 ,121.460,5.2
23.244 ,121.347,5.1
24.440 ,122.548,5.7
24.426 ,122.553,5.7
24.455 ,123.012,5.4
28.307 ,130.157,6.0
 2.290 ,138.427,6.8
37.163 ,139.364,5.0
24.479 ,123.136,5.0
37.271 ,143.229,5.1
37.287 ,143.195,5.2
26.140 ,132.418,5.8
54.349 ,161.335,5.1
44.083 ,147.461,5.5
 9.581 ,126.092,5.8
 0.582 ,126.503,6.0
 8.196 ,126.356,6.0
13.568 ,166.586,6.2
30.432 ,142.156,5.6
43.361 ,147.304,6.5
 2.225 ,139.191,6.7
 1.577 ,126.293,5.2
30.538 ,142.094,5.7
32.054 , 76.187,5.3
35.227 ,131.313,5.6
18.243 ,102.587,7.0
21.552 ,170.197,5.7
55.091 ,163.544,5.9
37.584 , 37.460,5.9
51.200 ,174.467,6.0
51.247 ,174.498,7.7
51.053 ,176.201,5.4
51.178 ,175.206,6.2
51.318 ,173.506,5.1
51.061 ,176.490,5.4
17.067 , 65.400,5.5
51.327 ,174.112,5.6
51.337 ,173.406,5.2
32.429 ,142.029,5.3
52.160 ,174.448,6.4
52.136 ,174.342,5.3
52.183 ,174.344,6.6
24.019 ,121.361,6.3
43.530 ,148.193,5.9
40.051 ,141.121,5.0
11.198 ,162.321,5.0
43.042 ,145.411,5.4
29.382 ,130.527,5.3
37.582 , 37.529,5.6
36.321 ,142.575,5.0
43.041 ,146.213,6.2
 2.066 ,139.184,5.8
15.323 ,179.131,5.7
46.590 ,148.272,5.4
57.484 , 23.190,5.0
 5.466 ,126.436,5.6
 5.423 ,125.160,6.4
51.397 ,176.576,6.3
31.133 , 86.517,6.1
34.496 ,140.430,6.4
 4.254 ,143.587,7.1
34.524 ,140.434,5.1
39.027 ,140.568,5.0
27.577 ,177.589,6.1
 3.108 ,148.257,5.6
51.152 ,179.461,5.2
12.115 ,141.018,5.1
34.250 , 80.043,6.1
10.253 , 56.458,6.1
43.421 ,146.234,5.1
 1.574 ,126.356,6.5
 1.505 ,126.223,5.9
29.568 , 51.309,5.6
33.010 ,117.476,5.8
30.566 , 77.526,5.1
36.481 , 71.232,5.3
53.229 ,165.588,5.0
46.056 ,151.383,6.0
53.341 ,167.126,5.8
53.334 ,167.197,5.6
56.358 ,  3.292,5.8
20.311 ,174.230,5.0
51.118 ,176.092,5.5
51.144 ,176.001,5.6
51.086 ,176.469,5.5
42.243 ,144.433,5.1
46.203 ,153.131,5.1
29.215 ,100.544,5.1
20.053 ,121.239,5.0
52.592 ,159.556,5.3
 1.490 ,126.382,7.3
 1.531 ,126.341,5.8
 1.503 ,126.329,5.9
 1.466 ,126.341,5.4
 2.173 ,127.056,6.3
 2.091 ,127.198,6.3
20.224 ,174.209,5.9
 1.455 ,126.355,5.2
 2.060 ,126.510,5.0
37.412 ,101.247,5.8
23.084 ,144.080,5.9
 5.178 ,152.380,6.4
56.127 ,153.206,6.4
37.017 , 22.120,5.9
56.221 ,153.175,5.5
26.276 ,128.556,5.0
10.313 , 56.547,6.0
36.286 ,140.394,5.1
 3.382 ,126.514,5.6
31.583 ,137.565,5.0
37.041 ,141.131,5.6
 4.591 ,153.350,6.6
 9.451 ,162.508,5.2
 5.164 ,131.300,5.9
45.123 ,149.379,5.9
 2.458 ,126.530,5.1
28.060 ,176.258,8.2
28.016 ,176.175,5.3
27.331 ,176.191,5.4
27.423 ,176.277,5.7
27.537 ,176.146,6.0
27.470 ,176.418,5.4
28.065 ,176.421,5.5
27.577 ,176.379,5.6
27.407 ,176.285,5.1
27.039 ,176.347,5.4
27.492 ,176.314,5.8
27.575 ,176.223,5.0
10.588 ,165.103,6.6
11.053 ,165.113,5.5
10.573 ,164.587,6.1
10.518 ,165.131,5.9
17.371 ,168.070,5.9
27.300 ,176.160,5.2
26.455 , 96.176,5.0
27.246 ,176.144,5.6
28.250 ,128.105,5.0
 8.559 ,126.142,5.6
28.288 ,176.346,6.4
28.184 ,176.344,5.6
 7.221 ,155.536,5.4
 2.215 ,126.446,5.2
43.483 ,141.507,5.3
23.578 ,121.493,7.8
23.528 ,121.490,6.3
36.239 ,140.555,5.1
23.489 ,121.403,5.8
24.020 ,121.451,5.2
30.078 ,131.192,5.0
27.124 ,176.307,5.2
18.571 ,168.059,5.0
16.163 ,167.356,5.2
34.330 ,139.313,5.9
42.141 ,144.472,5.5
36.237 ,141.106,5.7
38.525 ,142.082,6.1
27.197 ,176.313,6.1
27.070 ,176.296,6.1
 8.096 ,148.394,5.1
32.505 ,137.567,5.2
28.172 ,176.532,5.9
28.146 ,176.319,5.5
28.037 ,176.523,6.6
36.384 ,137.553,5.9
20.184 ,174.112,5.7
41.128 ,142.392,5.1
