latitude,longitude,value
26.167 , 70.346,5.0
 9.001 ,158.198,5.0
 8.210 ,126.255,6.4
33.351 ,138.065,5.5
40.039 ,142.427,5.4
41.243 ,143.002,5.0
37.534 ,142.462,5.1
 4.334 , 77.291,7.0
22.220 ,174.092,5.4
39.480 ,143.491,5.0
42.000 ,142.397,6.0
48.139 ,154.518,5.6
36.460 , 49.346,5.0
45.136 ,152.049,6.3
45.047 ,152.017,6.0
45.279 ,151.233,6.1
22.484 ,175.035,5.4
23.236 ,171.041,6.5
45.318 ,151.534,7.0
45.188 ,152.024,6.5
45.303 ,152.110,5.6
45.297 ,151.434,6.6
45.212 ,151.425,7.0
45.273 ,151.382,6.7
45.082 ,151.348,6.2
43.083 ,145.345,5.7
46.119 ,151.525,5.6
45.153 ,151.371,7.0
45.153 ,151.210,5.8
45.082 ,151.318,5.9
45.453 ,152.234,7.8
45.355 ,152.407,5.7
45.283 ,151.582,5.7
45.292 ,152.057,6.2
45.159 ,152.277,6.4
54.237 ,162.350,5.0
56.025 , 25.196,7.1
51.008 , 98.071,6.4
56.076 , 24.433,6.7
 4.271 ,132.420,6.1
49.397 ,155.597,5.2
